KYCRSP_FUNDNO;FEXP_RATIO;FMGMT_FEE;FTURN_RATIO;FFEBEGDT;FFEENDDT
21477;0,01;0,856;0,15;31/12/2000;30/12/2001
21477;0,0092;0,534;0,04;31/12/2001;30/12/2002
21477;0,009;0,377;1,67;31/12/2002;30/12/2003
21477;0,009;0,345;0,17;31/12/2003;28/02/2005
21494;0,006;0,343;0,33;31/12/2000;31/12/2001
21515;0,0005;0,003;1,06;31/10/1999;30/10/2000
21515;0,0076;0,514;0,57;31/10/2000;30/10/2001
21515;0,0075;0,498;0,52;31/10/2001;30/12/2002
21515;0,0083;0,533;0,54;31/12/2002;28/02/2003
21546;0,015;0,676;0,2;31/03/2002;30/03/2003
21546;0,015;0,626;0,44;31/03/2003;30/03/2004
21546;0,015;0,727;0,03;31/03/2004;30/03/2005
21546;0,015;0,535;0,39;31/03/2005;29/07/2005
21581;0,0096;0,856;0,39;31/03/1999;30/03/2000
21581;0,0096;0,88;0,39;31/03/2000;30/03/2001
21581;0,0095;0,88;0,96;31/03/2001;30/03/2002
21581;0,0097;0,88;0,65;31/03/2002;30/03/2003
21581;0,0101;0,88;1,78;31/03/2003;30/01/2004
21597;0,008;0,738;0,69;31/03/1999;30/03/2000
21597;0,0085;0,776;0,54;31/03/2000;30/03/2001
21597;0,0087;0,784;1,39;31/03/2001;30/04/2002
21670;0,0204;0,879;0,42;31/03/2002;30/03/2003
21670;0,0199;0,88;0,38;31/03/2003;30/06/2003
21968;0,0097;0,856;0,72;31/03/1999;30/03/2000
21968;0,0098;0,88;0,79;31/03/2000;30/03/2001
21968;0,01;0,88;1,35;31/03/2001;30/04/2002
21977;0,0149;0,892;7,02;31/12/1999;30/12/2000
21977;0,0149;0,947;3,76;31/12/2000;30/12/2001
21977;0,0149;0,93;5,35;31/12/2001;30/12/2002
21977;0,0149;0,896;5,17;31/12/2002;30/12/2003
21977;0,0149;0,578;5,84;31/12/2003;31/08/2004
21980;0,014;-7,751;0,9;31/12/1999;30/12/2000
21980;0,014;-7,617;1,75;31/12/2000;30/12/2001
21980;0,014;-7,455;2,71;31/12/2001;30/12/2002
21980;0,014;-10,21;3,43;31/12/2002;30/06/2003
21984;0,0149;0,728;2,4;31/12/1999;30/12/2000
21984;0,0149;0,72;2,4;31/12/2000;30/12/2001
21984;0,0149;0,314;2,24;31/12/2001;30/12/2002
21984;0,0149;0,096;2,67;31/12/2002;31/10/2003
21985;0,015;0,153;2,35;31/12/1999;30/12/2000
21985;0,014;0,51;1,18;31/12/2000;30/12/2001
21985;0,015;0,352;1,85;31/12/2001;30/12/2002
21985;0,015;0,232;2,07;31/12/2002;30/12/2003
21985;0,015;-0,214;2,15;31/12/2003;30/12/2004
21985;0,015;-0,967;1,18;31/12/2004;30/12/2005
21985;0,015;-1,587;1,46;31/12/2005;30/12/2006
21985;0,015;-1,258;1,96;31/12/2006;31/03/2008
21991;0,015;-15,599;1,27;31/12/2001;30/12/2002
21991;0,015;-12,912;1,16;31/12/2002;31/10/2003
22138;0,0099;0,372;1,54;31/03/1999;30/03/2000
22138;0,0102;0,685;1,43;31/03/2000;30/03/2001
22138;0,0102;0,789;-99;31/03/2001;30/03/2002
22138;0,0101;0,807;0,99;31/03/2002;30/03/2003
22138;0,0094;0,595;1,39;31/03/2003;30/03/2004
22138;0,0082;0,23;0,51;31/03/2004;30/03/2005
22138;0,0081;0,201;0,42;31/03/2005;30/03/2006
22138;0,0081;0,219;0,44;31/03/2006;30/03/2007
22159;0,0134;0,272;1,46;31/03/2005;30/03/2006
22159;0,0134;0,3;1,6;31/03/2006;30/03/2007
22159;0,0134;1,305;1,91;31/03/2007;31/03/2008
22169;0,013;1,053;0,84;31/03/2002;30/03/2003
22169;0,0128;0,93;1,09;31/03/2003;30/03/2004
22169;0,0134;0,963;1,01;31/03/2004;30/03/2005
22169;0,013;0,945;0,73;31/03/2005;30/03/2006
22169;0,013;0,944;0,53;31/03/2006;30/03/2007
22169;0,0131;1,279;0,55;31/03/2007;31/03/2008
22170;0,0102;1;1,1;31/03/2000;30/03/2001
22170;0,0125;0,875;-99;31/03/2001;30/03/2002
22170;0,0125;0,839;1,54;31/03/2002;30/03/2003
22170;0,0128;0,732;2,06;31/03/2003;31/07/2003
22189;0,0215;0,429;0,82;31/10/1999;30/10/2000
22189;0,022;1;0,5;31/10/2000;30/10/2001
22189;0,0232;0,528;1,92;31/10/2001;30/10/2002
22189;0,022;0,692;1,86;31/10/2002;30/10/2003
22189;0,022;0,991;2;31/10/2003;30/10/2004
22189;0,022;0,894;2,1;31/10/2004;30/06/2005
22246;0,0133;0,616;-99;31/10/1999;30/10/2000
22246;0,0136;0,779;0,33;31/10/2000;30/10/2001
22246;0,01594;0,851;0,62;31/10/2001;28/03/2002
22302;0,0125;0,555;2,18;31/03/2001;30/03/2002
22302;0,0125;0,907;2,55;31/03/2002;30/03/2003
22302;0,0125;0,672;3,06;31/03/2003;30/03/2004
22302;0,0125;0,307;2,56;31/03/2004;30/03/2005
22302;0,0126;-0,045;1,81;31/03/2005;31/03/2006
22406;0,0175;0,723;-99;31/03/1999;30/03/2000
22406;0,016;0,846;0,5;31/03/2000;30/03/2001
22406;0,0168;0,925;0,74;31/03/2001;30/03/2002
22406;0,0175;0,706;0,5;31/03/2002;30/03/2003
22406;0,0175;0,379;0,52;31/03/2003;30/03/2004
22406;0,0191;0,193;0,33;31/03/2004;30/09/2004
22822;0,0107;0,5;0,87;31/08/1999;30/08/2000
22822;0,0199;0,5;0,5;31/08/2000;30/08/2001
22822;0,0193;0,5;0,81;31/08/2001;30/08/2002
22822;0,0244;0,5;0,47;31/08/2002;30/08/2003
22822;0,0364;0,5;0,09;31/08/2003;28/05/2004
22875;0,0101;0,8;5,68;31/03/1999;30/03/2000
22875;0,0111;0,801;10,18;31/03/2000;30/03/2001
22875;0,0116;0,8;11,85;31/03/2001;30/03/2002
22875;0,0113;0,8;9,48;31/03/2002;30/03/2003
22875;0,012;0,8;4,28;31/03/2003;30/03/2004
22875;0,012;0,79;2,53;31/03/2004;30/03/2005
22875;0,0121;0,788;1,53;31/03/2005;30/03/2006
22875;0,0123;0,761;0,77;31/03/2006;30/03/2007
22875;0,0115;0,673;1,77;31/03/2007;30/06/2008
22881;0,0125;0,9;0,46;31/03/1999;30/03/2000
22881;0,0117;0,9;1,84;31/03/2000;30/03/2001
22881;0,0118;0,9;1,46;31/03/2001;30/03/2002
22881;0,0125;0,9;1,49;31/03/2002;30/03/2003
22881;0,0133;0,9;1,25;31/03/2003;30/03/2004
22881;0,0134;0,889;0,63;31/03/2004;30/03/2005
22881;0,0132;0,887;0,36;31/03/2005;30/03/2006
22881;0,0131;0,856;1,11;31/03/2006;30/03/2007
22881;0,0125;0,667;1,41;31/03/2007;30/06/2008
22885;0,0175;1,138;0,24;31/03/2004;30/03/2005
22885;0,0169;1,119;0,2;31/03/2005;30/03/2006
22885;0,0159;1,026;0,27;31/03/2006;30/03/2007
22885;0,0135;-0,344;0,63;31/03/2007;31/03/2008
22889;0,0173;1,15;1,45;31/03/2002;30/03/2003
22889;0,0175;1,066;1,15;31/03/2003;30/03/2004
22889;0,0174;1,092;1,17;31/03/2004;30/03/2005
22889;0,0175;1,03;0,98;31/03/2005;30/03/2006
22889;0,0167;0,9;1,16;31/03/2006;30/03/2007
22889;0,015;-67,783;1,05;31/03/2007;31/03/2008
22892;0,0175;1;1,13;31/03/2003;30/03/2004
22892;0,0175;1,044;0,97;31/03/2004;30/03/2005
22892;0,0175;0,989;0,8;31/03/2005;30/03/2006
22892;0,0171;0,89;1,49;31/03/2006;30/03/2007
22892;0,016;0,374;1,6;31/03/2007;31/03/2008
22893;0,016;1;1,53;31/03/2002;30/03/2003
22893;0,0173;1;1,56;31/03/2003;30/03/2004
22893;0,0171;0,991;0,74;31/03/2004;30/03/2005
22893;0,0171;0,987;0,42;31/03/2005;30/03/2006
22893;0,0166;0,931;1,29;31/03/2006;30/03/2007
22893;0,015;-2,666;1,57;31/03/2007;31/03/2008
22895;0,015;0,9;1,49;31/03/2002;30/03/2003
22895;0,0158;0,9;1,25;31/03/2003;30/03/2004
22895;0,0159;0,889;0,63;31/03/2004;30/03/2005
22895;0,0157;0,887;0,36;31/03/2005;30/03/2006
22895;0,0156;0,857;1,11;31/03/2006;30/03/2007
22895;0,015;-0,396;1,41;31/03/2007;31/03/2008
22896;0,0157;1;0,81;31/03/1999;30/03/2000
22896;0,0148;1;1,08;31/03/2000;30/03/2001
22896;0,015;1;1,04;31/03/2001;30/03/2002
22896;0,0157;1;1,71;31/03/2002;30/03/2003
22896;0,0167;1;1,68;31/03/2003;30/03/2004
22896;0,0163;0,99;1,64;31/03/2004;30/03/2005
22896;0,0165;0,987;0,37;31/03/2005;30/03/2006
22896;0,0161;0,915;1,03;31/03/2006;30/03/2007
22896;0,0135;-5,74;0,94;31/03/2007;31/03/2008
22984;0,012;0,905;0,51;30/06/1999;29/06/2000
22984;0,012;0,881;0,38;30/06/2000;29/06/2001
22984;0,012;0,877;0,22;30/06/2001;29/06/2002
22984;0,0123;0,876;0,14;30/06/2002;29/06/2003
22984;0,0123;0,886;0,27;30/06/2003;29/06/2004
22984;0,0118;0,882;0,27;30/06/2004;28/02/2005
22987;0,0075;-0,192;0,54;31/10/2000;30/10/2001
22987;0,0075;0,294;0,46;31/10/2001;30/10/2002
22987;0,0075;0,289;0,53;31/10/2002;30/10/2003
22987;0,0075;0,17;0,55;31/10/2003;30/04/2004
23009;0,0136;0,35;0,53;30/06/1999;29/06/2000
23009;0,0136;0,351;0,66;30/06/2000;29/06/2001
23009;0,0146;0,273;0,83;30/06/2001;29/06/2002
23009;0,0148;0,111;1,59;30/06/2002;31/10/2002
23011;0,0174;0,315;0,48;30/06/1999;29/06/2000
23011;0,0174;0,219;1,11;30/06/2000;29/06/2001
23011;0,0175;0,04;0,95;30/06/2001;29/06/2002
23011;0,0173;-0,17;0,43;30/06/2002;31/10/2002
23059;0,0153;0,747;2,85;31/07/2000;30/07/2001
23059;0,0163;0,748;2,07;31/07/2001;30/07/2002
23059;0,0172;0,75;1,33;31/07/2002;30/09/2003
23172;0,0146;0,747;1,95;31/07/2000;30/07/2001
23172;0,0168;0,749;1,64;31/07/2001;30/07/2002
23172;0,0195;0,75;1,05;31/07/2002;29/08/2003
23191;0,0184;-0,952;1,38;30/11/2001;29/11/2002
23191;0,0174;0,189;2,76;30/11/2002;31/10/2003
23196;0,0175;1,2;3,7;30/11/2001;29/11/2002
23196;0,0173;-1,377;4,08;30/11/2002;29/08/2003
23202;0,0159;1,096;0,55;30/11/2001;29/11/2002
23202;0,0159;0,904;1,39;30/11/2002;31/10/2003
23208;0,0144;0,945;0,56;30/11/2001;29/11/2002
23208;0,0139;0,586;0,77;30/11/2002;31/10/2003
23220;0,01654;0,6;1,57;31/07/1999;30/07/2000
23220;0,01907;0,745;2,58;31/07/2000;30/07/2001
23220;0,0154;0,75;1,6;31/07/2001;30/07/2002
23220;0,0175;0,75;0,96;31/07/2002;30/09/2003
23364;0,01051;0,631;1,06;31/08/1999;30/08/2000
23364;0,0101;0,609;0,49;31/08/2000;30/08/2001
23364;0,0106;0,613;0,92;31/08/2001;30/08/2002
23364;0,01302;0,637;0,6;31/08/2002;30/08/2003
23364;0,0122;0,655;0,82;31/08/2003;30/08/2004
23364;0,0118;0,652;1,04;31/08/2004;30/08/2005
23364;0,0115;0,626;0,72;31/08/2005;30/08/2006
23364;0,0116;0,658;0,63;31/08/2006;30/08/2007
23364;0,0116;0,665;1,06;31/08/2007;31/03/2008
23392;0,01933;-15,356;9,57;30/04/1999;29/04/2000
23392;0,02;-0,121;2,54;30/04/2000;29/04/2001
23392;0,02;0,796;4,65;30/04/2001;29/04/2002
23392;0,023;0,37;1,58;30/04/2002;31/12/2002
23399;0,0311;-0,955;0,61;31/10/1999;29/04/2000
23399;0,0338;-1,293;0,3;30/04/2000;29/04/2001
23399;0,0242;-0,874;0,43;30/04/2001;29/04/2002
23399;0,0902;-0,973;0,01;30/04/2002;31/12/2002
23405;0,015;1,109;1,09;31/03/1999;30/03/2000
23405;0,0134;1,15;6,68;31/03/2000;30/03/2001
23405;0,0134;1,151;2,67;31/03/2001;30/03/2002
23405;0,0143;1,151;2,95;31/03/2002;30/05/2003
23406;0,0145;1;1,21;31/03/1999;30/03/2000
23406;0,0133;1;3,12;31/03/2000;30/03/2001
23406;0,0131;1;1,33;31/03/2001;30/03/2002
23406;0,0147;0,999;2,27;31/03/2002;30/05/2003
23407;0,014;1,15;1,11;31/03/1999;30/03/2000
23407;0,0132;1,15;1,08;31/03/2000;30/03/2001
23407;0,0133;1,15;0,85;31/03/2001;30/03/2002
23407;0,014;1,149;1,56;31/03/2002;30/05/2003
23409;0,0125;0,989;1,33;31/10/1999;30/10/2000
23409;0,0125;1,007;1,49;31/10/2000;30/10/2001
23409;0,0125;0,903;1,05;31/10/2001;30/10/2002
23409;0,0125;0,794;0,83;31/10/2002;30/10/2003
23409;0,0125;0,525;0,79;31/10/2003;30/10/2004
23409;0,0102;0,302;0,63;31/10/2004;29/04/2005
23414;0,0155;-3,429;1,33;31/10/1999;30/10/2000
23414;0,0145;0,728;1,43;31/10/2000;30/10/2001
23414;0,0145;0,778;0,99;31/10/2001;30/10/2002
23414;0,0145;0,719;1,01;31/10/2002;30/10/2003
23414;0,0145;0,506;1,07;31/10/2003;30/10/2004
23414;0,0137;0,901;0,99;31/10/2004;30/10/2005
23414;0,014;0,848;0,6;31/10/2005;30/10/2006
23414;0,014;0,781;0,87;31/10/2006;31/03/2008
23415;0,023;-172,949;1,33;31/10/1999;30/10/2000
23415;0,023;-3,252;1,43;31/10/2000;30/10/2001
23415;0,023;-3,387;0,99;31/10/2001;30/10/2002
23415;0,023;-4,705;1,01;31/10/2002;31/03/2003
23427;0,0184;0,837;0,13;30/06/1999;29/06/2000
23427;0,0186;0,848;0,32;30/06/2000;29/06/2001
23427;0,0185;0,85;0,41;30/06/2001;29/06/2002
23427;0,0186;0,85;0,19;30/06/2002;31/10/2003
23444;0,0101;1,001;0,95;30/06/1999;29/06/2000
23444;0,0094;0,898;1,7;30/06/2000;29/06/2001
23444;0,0085;0,847;1,5;30/06/2001;29/06/2002
23444;0,0088;0,85;1,82;30/06/2002;30/09/2002
23566;0,0185;1,377;4,22;31/05/2004;30/05/2005
23566;0,018;1,389;9,3;31/05/2005;30/05/2006
23566;0,0194;1,415;8,71;31/05/2006;30/05/2007
23566;0,0195;1,341;3,46;31/05/2007;31/03/2008
23667;0,019;-1,182;0,46;31/03/2003;30/03/2004
23667;0,019;-0,084;0,65;31/03/2004;31/03/2005
23769;0,0125;0,617;0,54;31/12/1999;30/12/2000
23769;0,0125;0,339;0,46;31/12/2000;30/12/2001
23769;0,0125;-0,089;0,3;31/12/2001;30/12/2002
23769;0,0125;-0,885;0,15;31/12/2002;30/01/2004
23783;0,0217;1;0,94;31/12/2003;30/12/2004
23783;0,0195;1;0,53;31/12/2004;30/12/2005
23783;0,0192;1;0,67;31/12/2005;31/10/2006
23859;0,00802;0,345;1,38;31/10/2000;30/10/2001
23859;0,008;0,377;2,51;31/10/2001;30/10/2002
23859;0,008;0,231;5,08;31/10/2002;30/10/2003
23859;0,01;0,278;4,07;31/10/2003;30/10/2004
23859;0,01;0,366;3,55;31/10/2004;30/10/2005
23859;0,01;0,082;1,29;31/10/2005;30/10/2006
23859;0,01;-0,205;3,49;31/10/2006;30/03/2007
23986;0,014;1,148;0,35;31/05/1999;29/05/2000
23986;0,0127;0,986;0,7;30/05/2000;30/05/2001
23986;0,0129;0,95;0,93;31/05/2001;30/05/2002
23986;0,0129;0,95;0,72;31/05/2002;31/07/2002
24025;0,0135;-2,134;0,41;30/11/2000;29/11/2001
24025;0,0135;-0,534;0,92;30/11/2001;29/11/2002
24025;0,0135;-0,594;1,16;30/11/2002;30/06/2003
24031;0,007;0,352;1,36;31/12/1999;30/12/2000
24031;0,007;0,275;1,27;31/12/2000;30/12/2001
24031;0,007;0,203;1,34;31/12/2001;30/12/2002
24031;0,007;-0,015;1,16;31/12/2002;30/12/2003
24031;0,007;-0,316;0,9;31/12/2003;30/04/2004
24037;0,0125;0,574;0,82;31/08/1999;30/08/2000
24037;0,0125;0,373;0,81;31/08/2000;30/08/2001
24037;0,0125;0,089;1,08;31/08/2001;30/08/2002
24037;0,0125;-0,296;1,12;31/08/2002;30/05/2003
24049;0,0158;1,322;0,43;31/12/1999;30/12/2000
24049;0,014;1,024;0,88;31/12/2000;30/12/2001
24049;0,0147;0,818;0,4;31/12/2001;30/12/2002
24049;0,0156;0,834;0,66;31/12/2002;30/12/2003
24049;0,0159;0,845;0,51;31/12/2003;30/12/2004
24049;0,016;0,849;0,53;31/12/2004;30/12/2005
24049;0,0165;0,755;0,6;31/12/2005;28/02/2007
24114;0,0125;0,432;1,92;31/08/1999;30/08/2000
24114;0,01253;0,535;1,93;31/08/2000;30/08/2001
24114;0,0125;0,627;2,49;31/08/2001;30/08/2002
24114;0,01251;0,512;1,66;31/08/2002;30/08/2003
24114;0,0125;0,37;3,49;31/08/2003;30/08/2004
24114;0,0125;0,408;2;31/08/2004;30/08/2005
24114;0,0125;0,29;0,69;31/08/2005;30/08/2006
24114;0,0132;0,536;2,14;31/08/2006;31/03/2008
24131;0,0103;0,813;0,33;31/12/1999;30/12/2000
24131;0,009;0,795;0,42;31/12/2000;30/12/2001
24131;0,0095;0,8;0,32;31/12/2001;30/12/2002
24131;0,0104;0,816;0,26;31/12/2002;30/12/2003
24131;0,0119;0,836;0,26;31/12/2003;30/12/2004
24131;0,0104;0,804;0,22;31/12/2004;30/12/2005
24131;0,0104;0,75;0,33;31/12/2005;30/12/2006
24131;0,0108;0,793;0,36;31/12/2006;31/03/2008
24162;0,0251;0,509;1,92;30/09/1999;29/09/2000
24162;0,0147;0,598;1,24;30/09/2000;29/09/2001
24162;0,014;0,745;0,96;30/09/2001;29/09/2002
24162;0,014;0,7;1,35;30/09/2002;29/09/2003
24162;0,014;0,64;1,64;30/09/2003;29/09/2004
24162;0,014;0,679;2;30/09/2004;29/09/2005
24162;0,014;0,471;1;30/09/2005;29/09/2006
24162;0,0142;0,422;0,64;30/09/2006;31/03/2008
24207;0,0145;-0,775;0,54;30/04/2006;29/04/2007
24207;0,0147;0,342;0,88;30/04/2007;31/03/2008
24213;0,0144;0,622;1,69;30/09/1999;29/04/2000
24213;0,0131;0,7;0,68;30/04/2000;29/04/2001
24213;0,0122;0,7;1,34;30/04/2001;29/04/2002
24213;0,0129;0,7;1,31;30/04/2002;29/04/2003
24213;0,0138;0,7;1,01;30/04/2003;29/04/2004
24213;0,013;0,7;1,68;30/04/2004;29/04/2005
24213;0,0131;0,7;0,91;30/04/2005;29/04/2006
24213;0,0139;0,7;0,85;30/04/2006;31/10/2006
24215;0,0128;0,75;1,41;31/12/1999;30/12/2000
24215;0,0136;0,75;1,57;31/12/2000;30/12/2001
24215;0,0147;0,75;0,69;31/12/2001;30/12/2002
24215;0,0151;0,75;1,24;31/12/2002;30/12/2003
24215;0,0172;0,75;0,46;31/12/2003;30/04/2004
24216;0,0158;1;0,92;31/12/1999;30/12/2000
24216;0,0172;1;2,65;31/12/2000;30/12/2001
24216;0,0178;1;2,26;31/12/2001;30/12/2002
24216;0,0177;1;2,83;31/12/2002;30/12/2003
24216;0,0182;0,9;3;31/12/2003;30/04/2004
24230;0,0251;0,75;1,93;31/12/1999;30/12/2000
24230;0,029;0,75;2,42;31/12/2000;30/12/2001
24230;0,035;0,75;1,46;31/12/2001;31/07/2002
24350;0,0102;1;1,16;31/12/1999;30/12/2000
24350;0,0102;1;2,07;31/12/2000;29/06/2001
24350;0,0102;0,885;1,09;30/06/2001;29/06/2002
24350;0,0103;0,83;1,45;30/06/2002;29/06/2003
24350;0,0105;1,021;1,37;30/06/2003;29/08/2003
24392;0,008;-6,268;0,84;30/06/2003;29/06/2004
24392;0,0081;0,792;0,5;30/06/2004;30/11/2004
24541;0,0107;1;0,05;31/12/1999;30/12/2000
24541;0,0108;1;0,11;31/12/2000;30/12/2001
24541;0,0111;1;0,04;31/12/2001;30/12/2002
24541;0,0118;1;0,1;31/12/2002;30/12/2003
24541;0,0125;0,999;0,01;31/12/2003;30/12/2004
24541;0,0125;0,438;0,06;31/12/2004;30/09/2005
24571;0,0165;0,851;0,6;31/10/1999;30/10/2000
24571;0,0158;0,85;0,55;31/10/2000;30/10/2001
24571;0,0158;0,85;0,42;31/10/2001;30/10/2002
24571;0,0162;0,85;0,27;31/10/2002;30/10/2003
24571;0,018;0,85;0,39;31/10/2003;30/10/2004
24571;0,0159;0,85;0,26;31/10/2004;30/10/2005
24571;0,0161;0,851;1,18;31/10/2005;31/01/2006
24638;0,0102;0,563;0,38;31/12/1999;30/12/2000
24638;0,0105;0,695;0,63;31/12/2000;30/12/2001
24638;0,0103;0,707;0,65;31/12/2001;30/12/2002
24638;0,0108;0,706;0,37;31/12/2002;30/12/2003
24638;0,0108;0,67;0,46;31/12/2003;30/12/2004
24638;0,0103;0,714;0,17;31/12/2004;30/12/2005
24638;0,009;0,671;0,83;31/12/2005;29/12/2006
24659;0,0102;0,503;0,48;31/12/1999;30/12/2000
24659;0,0122;0,631;0,58;31/12/2000;30/12/2001
24659;0,0118;0,56;1,11;31/12/2001;30/12/2002
24659;0,0139;0,576;0,88;31/12/2002;30/12/2003
24659;0,0145;0,589;0,47;31/12/2003;30/12/2004
24659;0,0137;0,574;1,94;31/12/2004;30/12/2005
24659;0,014;0,627;0,79;31/12/2005;30/12/2006
24659;0,0142;0,634;0,6;31/12/2006;31/03/2008
24678;0,0125;0,828;1,84;31/10/2001;31/10/2002
24680;0,015;0,838;-99;31/08/1999;30/08/2000
24680;0,0145;0,854;20,1;31/08/2000;30/08/2001
24680;0,015;0,858;16,34;31/08/2001;30/08/2002
24680;0,0165;0,629;13,85;31/08/2002;30/08/2003
24680;0,0175;0,892;1,97;31/08/2003;31/08/2004
24780;0,0084;0,75;0,23;30/06/1999;29/06/2000
24780;0,0086;0,75;0,08;30/06/2000;29/06/2001
24780;0,0087;0,75;0,26;30/06/2001;29/06/2002
24780;0,0087;0,75;0,19;30/06/2002;29/06/2003
24780;0,0105;0,809;1,14;30/06/2003;29/06/2004
24780;0,0117;0,9;0,79;30/06/2004;29/06/2005
24780;0,0112;0,9;0,32;30/06/2005;30/06/2006
24781;0,0083;0,75;0,74;30/06/1999;29/06/2000
24781;0,0083;0,75;0,73;30/06/2000;29/06/2001
24781;0,0085;0,75;0,95;30/06/2001;29/06/2002
24781;0,0087;0,75;0,73;30/06/2002;29/06/2003
24781;0,0094;0,75;0,65;30/06/2003;29/06/2004
24781;0,0095;0,75;0,75;30/06/2004;29/06/2005
24781;0,0094;0,75;0,68;30/06/2005;30/06/2006
24788;0,0147;1;2,45;30/06/2002;29/06/2003
24788;0,0162;1;2,04;30/06/2003;29/06/2004
24788;0,0133;1;1,57;30/06/2004;29/06/2005
24788;0,0128;1;1,57;30/06/2005;30/06/2006
24789;0,0092;0,75;1,22;30/06/1999;29/06/2000
24789;0,0111;0,887;2,36;30/06/2000;29/06/2001
24789;0,0126;1;1,83;30/06/2001;29/06/2002
24789;0,0137;1;1,94;30/06/2002;29/06/2003
24789;0,015;1;1,9;30/06/2003;29/06/2004
24789;0,0135;1;1,67;30/06/2004;29/06/2005
24789;0,0128;1;1,4;30/06/2005;30/06/2006
24836;0,0157;0,33;0,62;31/10/2000;30/10/2001
24836;0,019;0,75;0,86;31/10/2001;30/10/2002
24836;0,0198;0,75;1,39;31/10/2002;30/10/2003
24836;0,0189;0,653;1,25;31/10/2003;30/10/2004
24836;0,0165;0,75;1,6;31/10/2004;30/06/2005
24918;0,0126;0,459;0,16;31/10/1999;30/10/2000
24918;0,0119;0,434;0,74;31/10/2000;30/10/2001
24918;0,015;0,6;0,74;31/10/2001;30/10/2002
24918;0,0154;0,6;0,8;31/10/2002;30/10/2003
24918;0,0169;0,6;0,88;31/10/2003;30/10/2004
24918;0,0125;0,6;0,67;31/10/2004;30/06/2005
24922;0,0192;0,848;1,01;31/10/1999;30/10/2000
24922;0,0175;0,845;1,38;31/10/2000;30/10/2001
24922;0,0187;0,85;1,55;31/10/2001;30/10/2002
24922;0,0195;0,85;2,18;31/10/2002;30/10/2003
24922;0,0198;0,85;1,66;31/10/2003;30/10/2004
24922;0,0157;0,848;1,89;31/10/2004;30/06/2005
24936;0,0173;0,171;1,82;31/10/2000;30/10/2001
24936;0,0195;0,159;1,47;31/10/2001;31/10/2002
24940;0,0179;0,167;2,66;31/10/2000;30/10/2001
24940;0,0195;0,177;3,34;31/10/2001;30/10/2002
24940;0,0195;0,448;2,35;31/10/2002;30/10/2003
24940;0,0204;0,557;1,76;31/10/2003;30/10/2004
24940;0,0185;0,825;1,73;31/10/2004;30/06/2005
24997;0,01;1;1,76;31/10/2001;30/10/2002
24997;0,01;0,999;1,63;31/10/2002;29/08/2003
25091;0,01;1;0,65;31/10/2003;30/10/2004
25091;0,01;1;1,29;31/10/2004;30/10/2005
25091;0,01;1;0,88;31/10/2005;29/12/2006
25444;0,015;1,456;0,24;31/12/2004;30/12/2005
25444;0,015;1,468;0,19;31/12/2005;30/12/2006
25444;0,015;1,467;0,23;31/12/2006;31/03/2008
25455;0,0122;0,565;0,6;31/10/1999;30/10/2000
25455;0,0117;0,559;1,62;31/10/2000;30/10/2001
25455;0,0116;0,559;0,67;31/10/2001;30/10/2002
25455;0,0125;0,566;0,76;31/10/2002;30/10/2003
25455;0,0119;0,574;0,5;31/10/2003;30/10/2004
25455;0,0102;0,548;0,39;31/10/2004;30/06/2005
25460;0,0224;1,171;0,19;31/03/1999;30/03/2000
25460;0,0218;1,167;0,3;31/03/2000;30/03/2001
25460;0,022;1,26;0,3;31/03/2001;30/03/2002
25460;0,0224;1,25;0,24;31/03/2002;30/03/2003
25460;0,0242;1,251;0,11;31/03/2003;30/03/2004
25460;0,023;1,25;0,19;31/03/2004;30/03/2005
25460;0,0245;1,251;0,39;31/03/2005;30/12/2005
25470;0,02;0,885;0,66;30/04/2005;29/04/2006
25470;0,02;0,865;0,54;30/04/2006;29/04/2007
25470;0,0192;0,901;0,61;30/04/2007;31/03/2008
25486;0,0148;-11,504;2,47;31/03/2000;30/03/2001
25486;0,015;-1,873;2,07;31/03/2001;30/03/2002
25486;0,0148;-3,632;1,41;31/03/2002;30/09/2002
25487;0,015;0,055;2,4;31/03/2000;30/03/2001
25487;0,015;0,57;4,34;31/03/2001;30/03/2002
25487;0,0148;0,164;2,94;31/03/2002;30/09/2002
25492;0,0211;0,965;1,22;31/08/1999;30/08/2000
25492;0,02;0,78;0,57;31/08/2000;30/08/2001
25492;0,02;0,812;0,72;31/08/2001;30/08/2002
25492;0,02;0,681;0,62;31/08/2002;30/08/2003
25492;0,02;0,343;0,39;31/08/2003;30/08/2004
25492;0,02;0,697;0,52;31/08/2004;30/08/2005
25492;0,02;0,679;0,44;31/08/2005;30/08/2006
25492;0,02;0,546;0,57;31/08/2006;29/12/2006
25513;0,0075;0,372;0,45;31/10/1999;30/10/2000
25513;0,0094;0,534;1,08;31/10/2000;30/10/2001
25513;0,0095;0,575;1,26;31/10/2001;30/10/2002
25513;0,0101;0,579;1,29;31/10/2002;30/10/2003
25513;0,0101;0,585;1,32;31/10/2003;30/10/2004
25513;0,0095;0,585;1,84;31/10/2004;30/06/2005
25525;0,0089;0,384;0,32;31/10/1999;30/10/2000
25525;0,0108;0,525;1,22;31/10/2000;30/10/2001
25525;0,013;0,572;0,33;31/10/2001;30/10/2002
25525;0,0141;0,585;0,22;31/10/2002;30/10/2003
25525;0,0137;0,594;0,47;31/10/2003;30/10/2004
